state,district,year,crop,groundwater_ph,ec_groundwater_(µs/cm),hardness_groundwater_(mg/l),nitrate_groundwater_(mg/l),rainfall_mm,soil_ph,soil_organic_carbon,soil_nitrogen,soil_phosphorus,soil_potassium,crop_yield
Tamil Nadu,Ahmedabad,2021,Cotton,0.4525300926297218,0.4456685268347728,0.5494445950727512,0.3778375457103949,0.44185607591166276,0.6560541551660064,0.6532767703642092,0.0,0.004006946899385078,0.6207621632265262,0.2893065532565184
Gujarat,Mumbai,2020,Cotton,0.5969966597800401,0.4554428346056325,0.7445747024010505,0.34528000666765085,0.4818730668252641,0.7103705253147522,0.6825493119720671,0.0296567095199623,0.21087635297730467,0.08164674343866991,0.7259606824239518
Tamil Nadu,Chennai,2021,Wheat,0.6036068831067494,0.31459009307689295,0.5502486737060888,0.41862392095884815,0.5368531235557396,0.29923424978376967,0.4782721125140386,0.0,0.6655916800277673,0.5222364143802726,0.8137762844708409
Maharashtra,Bangalore,2019,Cotton,0.32469609053512366,0.6530394320326746,0.5212472355286466,0.475466894489417,0.48081703620242877,0.5892154621535308,0.2657307274701102,0.21143232329146408,0.7182197904077263,0.6404223807041467,0.5186653987673294
Maharashtra,Ahmedabad,2020,Maize,0.5531279294546031,0.6304042167938595,0.42324233532047445,0.5071027575367667,0.9199905183986294,0.524347358508623,0.5121023478074264,0.18301677364107063,0.39324687789140905,0.3144628499114346,0.32505037041716706
Tamil Nadu,Ahmedabad,2019,Maize,0.4188760123443302,0.5450259765102168,0.7691022724239862,0.12179608476987294,0.2846754456221322,0.563132625017576,0.40593662321906077,0.46928008278725225,0.7587274411871008,0.2507049727054618,0.5698791445003922
Maharashtra,Chennai,2021,Wheat,0.1484929442195326,0.3511633747104194,0.3477420794160935,0.31467967825222826,0.5247400026965932,0.6562702442794512,0.5304953498698096,0.19446489673014797,0.24241564672240237,0.04893206474679616,0.3245262289451176
Tamil Nadu,Chennai,2016,Wheat,0.3413318677003825,0.5044929510477535,0.4818244143045914,0.39921788721348417,0.3597433627044813,0.6821626198848919,0.47573949840171836,0.053832502236459315,0.0660819536219047,0.15798683022468082,0.6794111251574886
Karnataka,Mumbai,2019,Cotton,0.13256464888636962,0.5742814596189038,0.8248847577055411,0.34026013146122575,0.0,0.38471882433953714,0.6967215380091496,0.27287464580857157,0.5886886990179836,0.2618416788411272,0.4501862872111807
Tamil Nadu,Anantapur,2020,Sugarcane,0.662519486472938,0.2244749152065797,0.6377468811715313,0.029974379496618575,0.36829846094955543,0.5358918676929579,0.5411375185206178,0.37509756651515624,0.7033420249118624,0.13102220746083532,0.6100628006811818
Tamil Nadu,Chennai,2020,Wheat,0.5324769536571498,0.6880691004227478,0.5631753409001257,0.176485275832896,0.1825424026870315,0.4990843501028048,0.4064649197132523,0.0,0.6995520890868473,0.1830133347237416,0.6391876483963099
Maharashtra,Chennai,2019,Rice,0.3842727893320944,0.14245746968272024,0.5695678193166678,0.26397336399818483,0.3999610519565632,0.45305313926004953,0.26677871221356625,0.5012895994949189,0.2128534985880504,0.4145242291011772,0.5784947498045355
Maharashtra,Bangalore,2024,Maize,0.7542752798518014,0.5307831299724398,0.4217637129896153,0.4425579918140161,0.41006603633374045,0.46873846238055666,0.4877935645055361,0.5852857806111038,0.45440451427704576,0.44444704959817755,0.7865064762182271
Andhra Pradesh,Ahmedabad,2021,Rice,0.472498105746076,0.6497401972496084,0.5557932136828095,0.3944004783865766,0.513006138651501,0.5244972844881243,0.4883846055785625,0.3724007001102419,0.5999586470363735,0.6477112551329427,0.518511334455011
Andhra Pradesh,Anantapur,2024,Maize,0.16016192584023423,0.40086381002030624,0.5128386777093268,0.36508338243467076,0.2841218228376243,0.3935416640928487,0.45235787144802936,0.0,0.4774949348253852,0.18455666153038705,0.4048651838287758
Karnataka,Bangalore,2022,Maize,0.36677530412837234,0.39492118230902307,0.5936814357882834,0.5793841635425209,0.3153934377324314,0.6372498047258692,0.6238439925211651,0.127356495659815,0.7378083429877599,0.3807963027836291,0.13820640584479268
Andhra Pradesh,Mumbai,2021,Wheat,0.7985112890152689,0.5249129415148323,0.3362842480949373,0.579326945619697,0.5918400798691539,0.7006412836650603,0.26723374983857756,0.550659539346762,0.31703503245425535,0.27057580686502464,0.10789296806776022
Tamil Nadu,Mumbai,2019,Wheat,0.3188592447730949,0.7130736110575843,0.6269995991615119,0.482354794461471,0.21440203429638605,0.357667785184699,0.3697228466757905,0.0,0.393041861290566,0.2529086875907219,0.5975194949283783
Maharashtra,Chennai,2015,Rice,0.5156711018245478,0.3741696581691591,0.7214740442449391,0.47788319899749093,0.0,0.7086862769484854,0.5044717829546411,0.3951771225884137,0.4627705594330676,0.29596519259008597,0.45812229661797405
Andhra Pradesh,Chennai,2019,Maize,0.6133076301072159,0.2947426179828519,0.5351363543790805,0.33130576428575564,0.4559245058982869,0.3579768281218952,0.4032730003185019,0.20457566203419236,0.5983077589173185,0.32595613381338495,0.3528005801208984
Andhra Pradesh,Mumbai,2024,Rice,0.581239267615613,0.35149483964303607,0.6650543241685114,0.34926338603711815,0.6843788535587279,0.6396704667003225,0.4367840139901334,0.2637592891439294,0.3648955156359538,0.4375990665740156,0.3030191988103327
Karnataka,Chennai,2016,Sugarcane,0.9686374581162703,0.17214978412260684,0.6136392986868658,0.20360489660529768,0.5889617855783882,0.7083824944333621,0.4857714581427448,0.0,0.619871396348502,0.29241050835578136,0.6123477495362297
Karnataka,Anantapur,2019,Rice,0.21327015480765207,0.5614730277721345,0.4734666499213055,0.42222954298249643,0.46053771554924255,0.47682332080736417,0.609078116677778,0.31158277563650927,0.7737783427397605,0.6818326575129422,0.3247605765627241
Tamil Nadu,Chennai,2019,Cotton,0.23407019155566566,0.33714588238626325,0.40464109819138905,0.5777674476783583,0.7293280025038611,0.35932183132593815,0.4791085022359028,0.2914995166490494,0.29134746536325645,0.0,0.7607210726564989
Maharashtra,Ahmedabad,2016,Rice,0.21671782352038887,0.38572547340428853,0.42603712570702834,0.6630908452700777,0.6871709764578956,0.39572411400692387,0.17025193192163646,0.0,0.3716683227932037,0.6384884063723212,0.8808473043604159
Karnataka,Chennai,2019,Cotton,0.3966836622881486,0.5633579746032981,0.6109744818272305,0.42312564776805406,0.3339380347344015,0.5517183465775972,0.39611985176690806,0.2175724269153156,0.6290362708582168,0.28287408351449045,0.3386852903317619
Andhra Pradesh,Bangalore,2018,Cotton,0.6873702892046769,0.3589412315961615,0.5576837040879062,0.5336384220215998,0.478547098750934,0.8147553668128397,0.5776521863814028,0.391040164863928,0.8471655395766082,0.32779177084933614,0.6004857785480072
Maharashtra,Anantapur,2015,Cotton,0.24338862920905993,0.5394401740377303,0.7609360070458333,0.031283015361987326,0.4892817223257769,0.21453717522837343,0.6217536560909765,0.11073277687286084,0.5536271103138911,0.3725961304090892,0.5621622292694167
Maharashtra,Bangalore,2017,Sugarcane,0.6902834387383201,0.25388675401669386,0.68700526726714,0.39489176148871014,0.39497900948102427,0.5087844126541708,0.6308724386125281,0.0,0.23040084771949668,0.5514105108139927,0.32407453820978754
Andhra Pradesh,Bangalore,2015,Rice,0.4656513895682782,0.5711591938389752,0.686686911542771,0.3913752056324986,0.7002285593851362,0.47787995844474385,0.677688913624057,0.18660872951742016,0.45413006130070843,0.15492711025768088,0.32501855931383966
Karnataka,Ahmedabad,2019,Rice,0.22729235558105756,0.47315366777156165,0.6064228466668858,0.6836250567420237,0.37863155831747386,0.41741325232850357,0.5152984192795106,0.6302180806358234,0.6273166708557935,0.21078519319512537,0.4683372218904484
Andhra Pradesh,Anantapur,2018,Sugarcane,0.09346459238169641,0.4047541370449186,0.41934818204586866,0.5188220201115423,0.29159694391541774,0.4790763630854643,0.5392135890767381,0.12218255972432802,0.22441623468798336,0.5001399179744119,0.2989360423746201
Maharashtra,Anantapur,2021,Maize,0.1400894804563901,0.4396260846074414,0.6159284203321566,0.5340265703568721,0.0,0.40335301586400896,0.32818674730954006,0.6196090430205404,0.16400449924106636,0.0,0.6707665153609915
Gujarat,Anantapur,2019,Wheat,0.3196138732845991,0.21437518067196554,0.5760049414624225,0.5262342974238146,0.21709069607323878,0.6963493038698062,0.13639525145534434,0.0,0.33068567805538895,0.3664583422774369,0.44773833369027577
Gujarat,Anantapur,2024,Rice,0.42309350505347487,0.4359886607845529,0.3924487978815437,0.4666769556017495,0.0878121894658087,0.7126518465191146,0.2614826340466251,0.0,0.5590076246451345,0.17556758237750272,0.30189799425708863
Tamil Nadu,Anantapur,2018,Wheat,0.738763120152177,0.39631855696091683,0.7509899129677132,0.6898071528749994,0.40656762885005776,0.5067975686931442,0.3797541433850918,0.21738762484691085,0.09790585321771546,0.12294270638628049,0.4739408891996902
Andhra Pradesh,Ahmedabad,2016,Sugarcane,0.624810044205883,0.21871743020859816,0.734552493997765,0.11392347222573179,0.10324435405097802,0.4691701072645276,0.2710465456721827,0.0,0.2515730028019153,0.0,0.5665651513293902
Andhra Pradesh,Chennai,2018,Maize,0.2835539058166036,0.3122013933385774,0.39156818184878833,0.4817983287872643,0.5688378520838919,0.41142074668366757,0.4473235613585509,0.311356509039495,0.47128633753348625,0.5680755137672588,0.367967687281347
Tamil Nadu,Bangalore,2016,Maize,0.543471934035868,0.3982926878022881,0.4688779141092356,0.6293979254609892,0.6937760687201763,0.507149762247669,0.41937091926467995,0.11429907831377949,0.656936080374731,0.4147064748024127,0.15640036459816706
Tamil Nadu,Anantapur,2022,Maize,0.8024054727483834,0.3223359007542814,0.482289965600105,0.17603194113146953,0.4088774770196367,0.7955833417727016,0.6506964403508604,0.6323078345412534,0.4750478961580535,0.20692969931292596,0.5098552582406213
Tamil Nadu,Chennai,2017,Sugarcane,0.848732796047924,0.035568114346589234,0.6593675070366026,0.5855971538403381,0.17066223760073124,0.47530963461880765,0.3355849948638064,0.09491489896655789,0.4942465418028842,0.33386052258235777,0.28582648905949193
Maharashtra,Chennai,2023,Cotton,0.3928320809263337,0.5898554580893954,0.641790112328377,0.3456362570542158,0.48826676071205005,0.3545733303550412,0.5189576553076862,0.24399367095240052,0.6374822088749457,0.10177942143643037,0.3564106550041661
Andhra Pradesh,Bangalore,2018,Cotton,0.6579767561885418,0.39625180898160073,0.5730359501028462,0.4763369096912713,0.8900354311886736,0.4270564048628021,0.4263640762391578,0.3861135288389477,0.7721040478355253,0.24095353913987524,0.5670123974399445
Maharashtra,Ahmedabad,2020,Wheat,0.74790736810163,0.057520918199258926,0.6080681902175703,0.34275565086934784,0.8122868239978068,0.6159864396356792,0.3293979716302685,0.487101438493429,0.7467072470148802,0.32541341602048557,0.3907394588542687
Tamil Nadu,Mumbai,2024,Cotton,0.14436001600450257,0.758052305923546,0.36966131216096615,0.6037897126321279,0.0651469933573109,0.3745449560817536,0.3754786746936993,0.6339140932074465,0.0,0.39098761877145294,0.46524861086853186
Andhra Pradesh,Mumbai,2019,Cotton,0.35158185684172943,0.616073038660745,0.6244818091547264,0.41658565337276066,0.055871360799607146,0.4868020365882325,0.15677223264055357,0.15293119482473866,0.43137679828815384,0.47301590299373575,0.7311016814082146
Maharashtra,Chennai,2024,Maize,0.9208372363381795,0.3633787497372218,0.5508528019595154,0.5867794907036292,0.0,0.5699390003088067,0.6193862576617476,0.1067982834452861,0.616480878276838,0.0,0.4300732813892432
Maharashtra,Bangalore,2015,Maize,0.39561747705814476,0.28496417349623077,0.4625801623817979,0.5251840941047499,0.13242180322908628,0.38699670392140156,0.7274407223058384,0.0,0.7954060752320999,0.47379398980620296,0.8258692915376837
Tamil Nadu,Mumbai,2023,Wheat,0.0,0.4828914189871551,0.33227414740843264,0.3407398559983323,0.47956478385882423,0.2027748533097264,0.4515307717942542,0.7915953635437254,0.5547696843602804,0.0,0.6121743636819712
Andhra Pradesh,Chennai,2015,Rice,0.4331329561694326,0.45097611259871345,0.5703723010997095,0.5351676049657452,0.27749309787418536,0.31650723561162614,0.5005298381342884,0.32008300355572117,0.21382129594080643,0.4828833696478958,0.33345924475841365
Tamil Nadu,Ahmedabad,2022,Wheat,0.6926303123158042,0.5049610097486291,0.6207562265376774,0.36028141032822686,0.2069991576955143,0.3514003863258378,0.44683925201351177,0.4297293208017435,0.24386071171888365,0.321672261387886,0.4093414823836441
Andhra Pradesh,Mumbai,2023,Wheat,0.45968967433351987,0.28542133414523047,0.30632242917780433,0.46948091352363813,0.6764441085457796,0.4547804615110145,0.36021359963007077,0.37472179120699023,0.2502200543342237,0.6478649616031629,0.2782147206073378
Gujarat,Chennai,2023,Sugarcane,0.6073674889167986,0.5932532343437331,0.5690783322882549,0.4138496555994784,0.5491899464385733,0.49960365440709203,0.612207467335156,0.23271548816395088,0.478981563920593,0.20638172765727292,0.5950877540059312
Karnataka,Chennai,2015,Sugarcane,0.6537962495116103,0.34360013430254777,0.5849193556103361,0.5949000834472125,0.0,0.6275121880265854,0.5484511982961282,0.3171060771516016,0.30004044281262404,0.5702100026184285,0.7096660903997039
Karnataka,Anantapur,2016,Wheat,0.38438803095160784,0.526995185530244,0.4816366021158471,0.5409394418542177,0.6620978352190756,0.29092713428657757,0.01451913615437704,0.0618129047462865,0.0,0.08315169376029416,0.42901322900080696
Karnataka,Ahmedabad,2015,Wheat,0.3501264611636715,0.2922029123063311,0.6242492667610353,0.4552476108277911,0.5431753472821763,0.6036480527415211,0.32476586352062,0.1340691610240509,0.14129795137990045,0.40147196689826786,0.17836292736022552
Tamil Nadu,Anantapur,2024,Wheat,0.4903002033238064,0.8395915465975152,0.5460011105539969,0.35695863529242083,0.5487324811742599,0.4314608835003182,0.15647454089873974,0.0,0.30812519965474344,0.0,0.5488956448132807
Gujarat,Bangalore,2016,Cotton,0.4953706089437248,0.5293400178903395,0.6094902017765927,0.2694306647817284,0.27404816068402454,0.19930528366747782,0.7527481243850601,0.6556841444574677,0.09943579774510371,0.5957657403009452,0.34503141114123476
Andhra Pradesh,Anantapur,2024,Sugarcane,0.4695993374681187,0.8771035710823629,0.6478242596920023,0.4802145787355088,0.36984062171794413,0.4945611735091979,0.4673341271659153,0.3763354797068437,0.133288761797545,0.8067183508348864,0.3702655069199107
Maharashtra,Anantapur,2022,Wheat,0.47815760889217973,0.5503259663517016,0.6479097559328538,0.36497506627422927,0.0,0.7083478244516158,0.5355016771916765,0.7732092534243173,0.8752205978387945,0.20044444438156211,0.5407336548141273
Andhra Pradesh,Mumbai,2019,Maize,0.3023862219540126,0.3296174758083457,0.7215031782595357,0.17804236266742418,0.6334133348003229,0.6372625681667544,0.43734816897303097,0.8630402935889622,0.4071313876899099,0.40565764174532876,0.6942351005100954
Maharashtra,Chennai,2021,Maize,0.614643106266864,0.5506086022947954,0.6179110953417682,0.2602713384784448,0.1669349138413378,0.4798167557795682,0.6779399263124886,0.0,0.3213375660503427,0.48595948119880006,0.6121055029959768
Andhra Pradesh,Ahmedabad,2016,Cotton,0.5831733223152009,0.5619210842519321,0.4934217224557844,0.7038394226925306,0.19900940889318064,0.677085144804241,0.6379526333133726,0.49521242685994693,0.5607598699375842,0.0,0.560407744062202
Gujarat,Anantapur,2022,Cotton,0.17999825695094615,0.47814584640053054,0.46735186473659873,0.3608205331051783,0.1956313430767375,0.5238794778013671,0.4601212235313507,0.0,0.669561232420542,0.18772332580243897,0.46255694582555723
Maharashtra,Ahmedabad,2020,Rice,0.37725785060709,0.518991385004946,0.40391082370179776,0.6222489728866218,0.8667669458926215,0.6533576547957709,0.7796130393970387,0.26859133088199943,0.9183217419216105,0.1722475453406284,0.26857676766387817
Tamil Nadu,Anantapur,2022,Rice,0.4777249734457178,0.5398591242141563,0.5893378734613739,0.4063382601601609,0.2494906504760949,0.21964603977028954,0.5263499816570406,0.3071124653644077,0.7966756859159339,0.9767659126088245,0.5468064511443571
Andhra Pradesh,Bangalore,2015,Rice,0.3470181245257967,0.2609426523030332,0.7679926375353424,0.6458709208456553,0.6522317350525975,0.2872482853751847,0.2544528057365901,0.0,0.5079110976420463,0.6364505910900902,0.608474700766639
Andhra Pradesh,Anantapur,2015,Cotton,0.5911191619974568,0.24963328945459368,0.511527657467842,0.6350044071375711,0.4106686404459712,0.6119765506112514,0.5122548934728836,0.011917692054482351,0.06072547719472594,0.32072928377097454,0.3895414994124379
Maharashtra,Mumbai,2021,Cotton,0.4443994711547627,0.2926354519826474,0.6349016976176158,0.335952444779354,0.20938923830779685,0.7449470731542261,0.5812307414844736,0.31991114037749613,0.18125400422568425,0.569760186008502,0.42768416243535023
Tamil Nadu,Chennai,2022,Cotton,0.4935567769698304,0.43909362997474705,0.45139842703207544,0.1615386457854392,0.16406665334674225,0.5608164849879292,0.4737131525120853,0.2682780297763974,0.31775944393754235,0.42781237942717965,0.6739008868380846
Tamil Nadu,Bangalore,2017,Maize,0.374852227607693,0.3833688169253471,0.5959985426925785,0.17424215114210695,0.25945264479566865,0.41071503560141215,0.4277330523412746,0.0,0.5242189102430452,0.5232593184824371,0.42332954419662644
Gujarat,Anantapur,2019,Cotton,0.04307941178945506,0.2638202175055016,0.7585319374440418,0.33850858495156944,0.3980513149726981,0.3527544104034376,0.7872750473983338,0.02299533620156075,0.4305264821087343,0.11162145968816888,0.4436608686497047
Tamil Nadu,Ahmedabad,2015,Maize,0.031177433007822938,0.5420179729972928,0.6710316485691333,0.743419576051186,0.5671009432637103,0.4405868358519607,0.2997726503102703,0.0,0.07431210486853432,0.7183440979698332,0.4740392059101755
Tamil Nadu,Bangalore,2021,Rice,0.581168655560839,0.4638013813948702,0.3264256568486236,0.3982480792757112,0.2989187467940627,0.6915050006745262,0.039044521854890275,0.0,0.03369294825670051,0.18306490218241472,0.5997740918055768
Tamil Nadu,Bangalore,2019,Rice,0.5139400159352902,0.4456695386512347,0.6533890913254647,0.481653300318632,0.2895637312215867,0.43612106258657407,0.7632641060928786,0.11462182043365743,0.46795637581448624,0.1960069936453919,0.5376991767403676
Karnataka,Anantapur,2022,Rice,0.5497212929898091,0.37783657015718636,0.6603407197847119,0.6554387422068416,0.19637788044114812,0.6642829331189043,0.2931323901838406,0.4958365493953791,0.4363728523521411,0.5225567954443625,0.5253470767216799
Gujarat,Bangalore,2022,Wheat,0.48634850876310654,0.35873185010261527,0.5927437375476609,0.4764127560388938,0.11815613130161087,0.5994281392883171,0.4483660601210354,0.5314030593932876,0.3613916209973841,0.4614401879358664,0.7419111924520762
Andhra Pradesh,Ahmedabad,2023,Wheat,0.5030348757028154,0.28514949138207246,0.6681726001811495,0.47124608150868286,0.09724391172860114,0.7736079947589013,0.43335970708084176,0.7331665116268133,0.5188468304636573,0.3807891840176522,0.42048727432881794
Maharashtra,Bangalore,2021,Sugarcane,0.6602132028372472,0.5671902636138278,0.4389975161523354,0.5532956643350164,0.6636738961515668,0.5251987990388964,0.6992647644592906,0.33784104021680317,0.6924573774760442,0.5849000208850101,0.3302640638359582
Andhra Pradesh,Ahmedabad,2015,Sugarcane,0.550962369250294,0.30705059000153756,0.5759148592059337,0.5032210452384397,0.2844568955114486,0.4841942659658706,0.7328268228905704,0.2716395313037867,0.4795611219695054,0.08473619031160311,0.659233122038538
Gujarat,Anantapur,2017,Sugarcane,0.6751894479804398,0.4520984549168308,0.7357563027937253,0.44493153279103886,0.3065976917777253,0.672473864685705,0.28217217504647407,0.3577261298484379,0.1950794648187281,0.8360883866688428,0.5272930090261362
Maharashtra,Chennai,2022,Wheat,0.49405455025554074,0.6829049645334453,0.7219809097800926,0.3515957938311894,0.25001352092145357,0.3388464893717492,0.7199467056277208,0.3550356861756103,0.8443680990158972,0.2498361954885602,0.39051477410831836
Gujarat,Bangalore,2017,Wheat,0.39575380405838073,0.3660360716577674,0.6499309328128262,0.47163591976034014,0.3374525941847607,0.41946542747785587,0.7168898327877473,0.0,0.3690207994037866,0.35289721571178506,0.4287678196295966
Tamil Nadu,Chennai,2022,Sugarcane,0.49879226294921764,0.5714742266415621,0.43144093917513254,0.6240852813764017,0.5094352102475251,0.2166259981880542,0.4989258048359071,0.7487185723632462,0.42045400748352885,0.8399566904481524,0.27633240267756254
Maharashtra,Ahmedabad,2015,Sugarcane,0.2841296080234797,0.5091905121890681,0.40739877605632163,0.7272684548468468,0.29494646137426117,0.2864848821448175,0.6498232231230647,0.0,0.2605322640167506,0.19763998996080004,0.5274178475837662
Tamil Nadu,Bangalore,2019,Cotton,0.37919855647668527,0.46831746574751487,0.5837443250932242,0.5037172823253087,0.46185163852430944,0.807980441055126,0.666394965118558,0.5410898226115957,0.1649060116674357,0.6307606256306703,0.24506517091942978
Andhra Pradesh,Mumbai,2018,Sugarcane,0.49532735596667404,0.4872064263773313,0.5938563510124905,0.5731785363666685,0.7712187890410767,0.6059501558286116,0.4540157326623844,0.23463775662045147,0.18341037418824319,0.32141951795058804,0.6025208163153182
Andhra Pradesh,Chennai,2019,Cotton,0.4925663191460438,0.4037487556408346,0.550931218467403,0.5003340001041896,0.2117506626198652,0.26738610971474935,0.46969085142810457,0.0,0.13345585293896403,0.16454135775148374,0.4016623654821996
Maharashtra,Bangalore,2022,Maize,0.4361627333327104,0.42435398992089274,0.4433820125486789,0.4467529433050794,0.30679959916911437,0.6884183978025245,0.5931095945142812,0.3678894606599993,0.0,0.2790652019086327,0.2563036088903636
Maharashtra,Chennai,2024,Wheat,0.1691281853803735,0.33173871974703345,0.6329707381627724,0.5370280536847476,0.5769317340196187,0.37684893904924277,0.22662598409975535,0.18567681822272106,0.3735773351083102,0.5165700491930488,0.671765751560573
Gujarat,Bangalore,2018,Sugarcane,0.5909186555043151,0.4254155569698927,0.5830758460619093,0.6383310984390114,0.7909907084621481,0.5975207541183324,0.437263642232193,0.02734172880939065,0.6596247398854007,0.6285665824394339,0.8650724833050117
Gujarat,Anantapur,2018,Wheat,0.6321309180415726,0.32584199343403536,0.6105060236433529,0.3268487376677871,0.10608909719761642,0.5950694245571156,0.2973772472876069,0.0,0.1853835378575686,0.4314014799794586,0.5617117786536263
Tamil Nadu,Chennai,2017,Wheat,0.8007688531775491,0.5786167928554097,0.6568608537879373,0.24205862061116062,0.0,0.7655771969794272,0.730963188617282,0.0,0.9907927021483467,0.0,0.44118268619989454
Maharashtra,Mumbai,2021,Wheat,0.5503699992893188,0.14879561333481386,0.5244752792503063,0.37987359283874106,0.4165150789485938,0.40408611227976904,0.4353177533149575,0.04743568993176334,0.7241767743819562,0.5338829124154563,0.3286740377325892
Andhra Pradesh,Mumbai,2017,Maize,0.45863788212322537,0.4952629104107448,0.49163268371933616,0.4916201001680983,0.3906974424237156,0.37085365498124634,0.5413962348649188,0.11025449794771648,0.4049491285293815,0.33946704134601724,0.5324465982199299
Gujarat,Ahmedabad,2017,Rice,0.24728551883121874,0.47230864092383884,0.7353580212847496,0.5903921913482393,0.5917089907081913,0.05103160439886196,0.45963660805699036,0.0,0.15657231324743554,0.09937930829280262,0.5949670756265145
Gujarat,Bangalore,2024,Sugarcane,0.7691703894502199,0.4579178733792514,0.45062304874075887,0.3113704707694607,0.5535567533219201,0.4723492507494257,0.4488839224040009,0.2296142224324489,0.04611411789099463,0.46159840508736677,0.4899308862245751
Andhra Pradesh,Chennai,2019,Rice,0.5099652035154215,0.5816108895862814,0.4946227792568572,0.08641760866819961,0.40817586019809843,0.6113683293181634,0.5305881457064936,0.0,0.38325371018429455,0.6584598796617793,0.6381104467780642
Gujarat,Ahmedabad,2019,Rice,0.49861941121363657,0.37336631888295446,0.7546997958521422,0.38340898643037896,0.6789703800083644,0.6337931399436825,0.3749941488002736,0.3198744585525176,0.424572874283818,0.3766797369992987,0.7412475240059007
Tamil Nadu,Chennai,2020,Rice,0.40540495871273907,0.45941427863841716,0.4827366999580545,0.43075863321670677,0.24641225295350164,0.6978663424635609,0.4629298227282423,0.5642669528372071,0.36263929224399033,0.6058331729473153,0.27870746317655865
Maharashtra,Bangalore,2022,Wheat,0.39208967365940367,0.14608742234332386,0.5511990373276554,0.2854449548656189,0.4695618646858554,0.539893950597009,0.4617135311078392,0.29999939865188396,0.6521188909756005,0.49059900861014866,0.5378189313915228
Andhra Pradesh,Mumbai,2024,Cotton,0.601722236260593,0.3528388208041311,0.5033566874977102,0.34639741710268357,0.1127398594630867,0.5751738164194832,0.4257943850775679,0.1924949449075512,0.7493368400545954,0.49382607370666903,0.17136919693091257
Maharashtra,Anantapur,2020,Wheat,0.24553320361279327,0.5547962446340504,0.2939951639424408,0.5900038004136515,0.40613459762283716,0.5035129109593238,0.5603467727523468,0.06876052673775328,0.5165167935348915,0.29862826223684097,0.35302521503094825
Gujarat,Mumbai,2015,Wheat,0.796964970658079,0.20604928439553735,0.5474293879636368,0.47158057379769736,0.051383757031658775,0.6084348422988486,0.42186481360777256,0.6245037278321031,0.5287422666487616,0.5796741347068353,0.608830579494742
Gujarat,Ahmedabad,2022,Rice,0.7515680119871603,0.44421003651664115,0.41195502817266655,0.5117223976067188,0.1377057799225916,0.33901395470352846,0.7619522377471832,0.16453072548714673,0.33737380404720535,0.6035447113575748,0.4809758173105418
Andhra Pradesh,Anantapur,2022,Wheat,0.384570511069356,0.31117788156986587,0.6051250175863572,0.4064834442346832,0.8440296260391468,0.26118873797979514,0.5996591569224626,0.9174197955125819,0.40797316475758516,0.5731669600534434,0.22013734091673193
Tamil Nadu,Ahmedabad,2023,Rice,0.27836154877644936,0.40119374348736925,0.7350638370827314,0.3466946170652233,0.0,0.3563283992421347,0.27276415843325313,0.0,0.5026439666834887,0.2965533158190627,0.6638714187689154
Karnataka,Bangalore,2023,Cotton,0.03849875242595501,0.32068578176874923,0.22819774264176224,0.4054005990231859,0.3625037428129766,0.5273916275573677,0.5867560027774702,0.30014891563287416,0.33710496300769743,0.621269942372152,0.3981881052610214
Andhra Pradesh,Anantapur,2016,Sugarcane,0.1976221098991193,0.2206617658319588,0.5041281576758783,0.534720571600338,0.6234704473478336,0.2789193385498338,0.38179618629316414,0.6151407925527557,0.5592834479089657,0.47157862620237806,0.6306808804738174
Karnataka,Ahmedabad,2016,Rice,0.6103982276839318,0.4801604374298749,0.6353162192447018,0.23606762924805139,0.9720055620890238,0.3884111284922376,0.5181493315923102,0.025210112097387785,0.16905097380959358,0.13191863464323397,0.5742795515530962
Karnataka,Bangalore,2017,Cotton,0.524029553937636,0.41094802246138745,0.23290404899780054,0.7074851658865239,0.4609354271081787,0.39365446090598,0.37490297197506733,0.15257741417350357,0.24268129879549394,0.27962692893001334,0.34984347967321827
Tamil Nadu,Mumbai,2015,Sugarcane,0.5611778261054349,0.5161689692647224,0.7702757473842313,0.546122007976176,0.4752216981823398,0.6206391970121077,0.1331187279162309,0.39447656482431337,0.17115611446732146,0.24239775644259204,0.633685828733116
Karnataka,Bangalore,2018,Maize,0.07383757597413275,0.5450565337221343,0.6242574861524608,0.3794426373228441,0.42658801210360403,0.600662638684424,0.4921362486787708,0.3276367931268837,0.2571313377328485,0.0,0.5419159420732197
Karnataka,Chennai,2018,Rice,0.3758717458119446,0.6135095748842765,0.7316399021989743,0.5819190300839525,0.6809752678377072,0.5039011408606289,0.2587010778255515,0.3758355774528368,0.3437990397068175,0.6258532625445851,0.5179734400975006
Tamil Nadu,Bangalore,2023,Rice,0.7431818346421,0.44003812680765036,0.48015281733415316,0.6432855718839947,0.5245925579761412,0.566358380656875,0.5650823722333977,0.5443149015231954,0.6429752583380282,1.0,0.41070936687334647
Karnataka,Bangalore,2023,Maize,0.4383276238918013,0.6203994006579339,0.49857005871704485,0.41028663636912177,0.27289471996844533,0.569595566256565,0.5246094299569481,0.12154163724914452,0.41850731408113456,0.6770869754702339,0.3048838373694836
Karnataka,Chennai,2023,Maize,0.19327193028666956,0.26378781328369666,0.5416842697982361,0.4273566488454306,0.6955445895238483,0.4326595441199355,0.395940144760844,0.6219584912062954,0.11720278823066253,0.4157148311548059,0.4189595023962845
